,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue Name,Venue ID,Venue Latitude,Venue Longitude,Venue Category
2069,Berczy Park,43.64516015600003,-79.37367499999993,Fahrenheit Coffee,4fff1f96e4b042ae8acddca5,43.65238358726612,-79.37271903848271,Coffee Shop
2070,Berczy Park,43.64516015600003,-79.37367499999993,Balzac's Coffee,536fd522498e09c6690800e2,43.64845650131932,-79.37178993724407,Café
2071,Berczy Park,43.64516015600003,-79.37367499999993,Mystic Muffin,4b72f550f964a5202e922de3,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
2073,Berczy Park,43.64516015600003,-79.37367499999993,Café Plenty,53c524bd498efaeebf73b291,43.6491179354577,-79.37831288380438,Café
2074,Berczy Park,43.64516015600003,-79.37367499999993,Crepe It Up!,4c2b80a6ae6820a18fe91743,43.64873614340388,-79.37162306748482,Breakfast Spot
2075,Berczy Park,43.64516015600003,-79.37367499999993,Dineen @CommerceCourt,592c5bfb31fd147e47255fb3,43.648250543365556,-79.38012728220869,Coffee Shop
2076,Berczy Park,43.64516015600003,-79.37367499999993,St. Urbain Bagel,4b3cf988f964a520ea8a25e3,43.64861083503254,-79.37149723554923,Bagel Shop
2077,Berczy Park,43.64516015600003,-79.37367499999993,Maman,559a8f5a498e31f945041245,43.64830873804684,-79.38225333898805,Café
2078,Berczy Park,43.64516015600003,-79.37367499999993,The Black Canary Espresso Bar,5022a0cde4b0c3bc4aff8d5c,43.651868733003134,-79.36850642387674,Café
2079,Berczy Park,43.64516015600003,-79.37367499999993,Le Petit Déjeuner,4b08208af964a5205f0423e3,43.650822486200305,-79.37043860004992,Breakfast Spot
2080,Berczy Park,43.64516015600003,-79.37367499999993,The George Street Diner,4ae5f583f964a52084a321e3,43.65297,-79.371467,Breakfast Spot
2081,Berczy Park,43.64516015600003,-79.37367499999993,Brick Street Bakery,4dcbf219d22d7ffe9d39197e,43.6488151631615,-79.38060468610949,Bakery
2082,Berczy Park,43.64516015600003,-79.37367499999993,Victoria's Restaurant,4ad4c05cf964a52006f620e3,43.64929834396347,-79.37643067251867,Restaurant
2083,Berczy Park,43.64516015600003,-79.37367499999993,Mangia and Bevi Resto-Bar,4ad776eef964a520e20a21e3,43.652249517927686,-79.36635530500347,Italian Restaurant
2084,Berczy Park,43.64516015600003,-79.37367499999993,Balzac's Coffee,557f05ca498ec78ac7b29315,43.644372584148364,-79.38306470027423,Coffee Shop
2085,Berczy Park,43.64516015600003,-79.37367499999993,Marché Mövenpick,4baa4b39f964a520ec5b3ae3,43.6472616,-79.3785998,Restaurant
2086,Berczy Park,43.64516015600003,-79.37367499999993,Fusaro's,4cbdc6784495721ea262617a,43.65334679826618,-79.36951731755141,Italian Restaurant
2087,Berczy Park,43.64516015600003,-79.37367499999993,Paddington's Pump,4ad4c05ff964a52037f720e3,43.649035,-79.371899,Breakfast Spot
2088,Berczy Park,43.64516015600003,-79.37367499999993,iQ Food Co. (First Canadian Place),56df0683498e7d0423e91b5b,43.64835708519922,-79.38219241858727,Salad Place
2089,Berczy Park,43.64516015600003,-79.37367499999993,SOCO Kitchen+Bar,545bef71498eddc2599b086a,43.64280448399251,-79.38392149415381,Bistro
2090,Berczy Park,43.64516015600003,-79.37367499999993,Soho House Toronto,50322b6ae4b09116a296568c,43.64873430659662,-79.38654117564838,Speakeasy
2091,Berczy Park,43.64516015600003,-79.37367499999993,Amano Pasta,5a23467c47f8762eb7bdfc90,43.64491852117436,-79.38235777637108,Italian Restaurant
2092,Berczy Park,43.64516015600003,-79.37367499999993,Arvo,57cd9d20498e6ab8342980e2,43.64996280366945,-79.36144178325522,Coffee Shop
2093,Berczy Park,43.64516015600003,-79.37367499999993,Sam James Coffee Bar (SJCB),4fccaa8fe4b05a98df3d9417,43.64788137014028,-79.38433152836829,Café
2094,Berczy Park,43.64516015600003,-79.37367499999993,Rosalinda,5aff06ca6e4650002cc6286b,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
2095,Berczy Park,43.64516015600003,-79.37367499999993,TOCA,4d5effa95b276dcbc3b201c6,43.64543117726125,-79.38705858895491,Italian Restaurant
2096,Berczy Park,43.64516015600003,-79.37367499999993,Pumpernickel's Deli,4b114234f964a520637923e3,43.64883150054619,-79.38197006345457,Deli / Bodega
2097,Berczy Park,43.64516015600003,-79.37367499999993,Cluck Clucks,56423155498e78e89181cb44,43.64964842651325,-79.3664078057654,Restaurant
2098,Berczy Park,43.64516015600003,-79.37367499999993,Cafe Landwer,5b6c842bc36588002c80a934,43.64875349932059,-79.3853673607289,Café
2099,Berczy Park,43.64516015600003,-79.37367499999993,Boxcar Social,57768fb1498ec8fca5cc0594,43.63831906511549,-79.38246311921247,Café
2100,Berczy Park,43.64516015600003,-79.37367499999993,Harbour 60 Toronto,4ad7b757f964a520ff0d21e3,43.64222021431867,-79.37794459004243,Steakhouse
2101,Berczy Park,43.64516015600003,-79.37367499999993,Leña,57d0a3fb498e0fb29e892eed,43.651722,-79.379205,Latin American Restaurant
2102,Berczy Park,43.64516015600003,-79.37367499999993,Boxcar Social Temperance,5894c1f9266c1121f0a757d1,43.65055725249405,-79.38195634640063,Bar
2103,Berczy Park,43.64516015600003,-79.37367499999993,Eggspectation Bell Trinity Square,537773d1498e74a75bb75c1e,43.65314383888587,-79.38198016678167,Breakfast Spot
2104,Central Bay Street,43.65609081300005,-79.38492999999994,Hailed Coffee,5a81ae339deb7d369fa7f146,43.65883296982352,-79.38368351986598,Coffee Shop
2105,Central Bay Street,43.65609081300005,-79.38492999999994,Jimmy's Coffee,537d4d6d498ec171ba22e7fe,43.65842123574496,-79.38561319551111,Coffee Shop
2107,Central Bay Street,43.65609081300005,-79.38492999999994,Eggspectation Bell Trinity Square,537773d1498e74a75bb75c1e,43.65314383888587,-79.38198016678167,Breakfast Spot
2108,Central Bay Street,43.65609081300005,-79.38492999999994,The Black Canary Espresso Bar,506a2591e4b0961239b8c825,43.65702925121356,-79.38138512728051,Café
2109,Central Bay Street,43.65609081300005,-79.38492999999994,Salad King,4ad4c061f964a52095f720e3,43.65760101432665,-79.38161963017174,Thai Restaurant
2110,Central Bay Street,43.65609081300005,-79.38492999999994,The Library Specialty Coffee,5a6b737b35f98359eed11974,43.65441282740799,-79.39090161351724,Coffee Shop
2111,Central Bay Street,43.65609081300005,-79.38492999999994,Karine's,4c90c810ae96a093599f9d46,43.653698928318526,-79.39074313568692,Breakfast Spot
2112,Central Bay Street,43.65609081300005,-79.38492999999994,Rosalinda,5aff06ca6e4650002cc6286b,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
2113,Central Bay Street,43.65609081300005,-79.38492999999994,Page One Cafe,56d4d1b3cd1035fe77e1492c,43.65777161112601,-79.3760725691681,Café
2114,Central Bay Street,43.65609081300005,-79.38492999999994,Jimmy's Coffee,57fe5f64498e08c9fc55cb87,43.65582710322224,-79.39204216888555,Café
2115,Central Bay Street,43.65609081300005,-79.38492999999994,Dineen Coffee,514627d1e4b0dba1b85e9ba8,43.650497,-79.378765,Café
2116,Central Bay Street,43.65609081300005,-79.38492999999994,M Square Coffee Co,54132b3b498ee9ca9332e189,43.65121797253777,-79.38355459932247,Coffee Shop
2117,Central Bay Street,43.65609081300005,-79.38492999999994,Soho House Toronto,50322b6ae4b09116a296568c,43.64873430659662,-79.38654117564838,Speakeasy
2118,Central Bay Street,43.65609081300005,-79.38492999999994,Cafe Plenty,4f513029e4b07c3382c9fdb9,43.65457125894357,-79.38944976536852,Café
2119,Central Bay Street,43.65609081300005,-79.38492999999994,Mercatto,4a8355bff964a520d3fa1fe3,43.660390911898546,-79.38766421192705,Italian Restaurant
2120,Central Bay Street,43.65609081300005,-79.38492999999994,Uncle Tetsu's Cheesecake (Uncle Tetsu's Japanese Cheesecake),55074b57498ef35eeeaafe29,43.65606287245643,-79.38369472446465,Dessert Shop
2121,Central Bay Street,43.65609081300005,-79.38492999999994,Pilot Coffee Roasters,59cd51c71b0ea516e9e7b3aa,43.648835391245896,-79.3809358125033,Coffee Shop
2122,Central Bay Street,43.65609081300005,-79.38492999999994,The Senator Restaurant,4ad7929cf964a520500c21e3,43.65564091455335,-79.37919882575557,Breakfast Spot
2123,Central Bay Street,43.65609081300005,-79.38492999999994,Booster Juice,4bdf1c4bffdec92826c0eaa1,43.65631796,-79.38276487,Juice Bar
2124,Central Bay Street,43.65609081300005,-79.38492999999994,Cafe Landwer,5b6c842bc36588002c80a934,43.64875349932059,-79.3853673607289,Café
2125,Central Bay Street,43.65609081300005,-79.38492999999994,Boxcar Social Temperance,5894c1f9266c1121f0a757d1,43.65055725249405,-79.38195634640063,Bar
2126,Central Bay Street,43.65609081300005,-79.38492999999994,Maman,559a8f5a498e31f945041245,43.64830873804684,-79.38225333898805,Café
2128,Central Bay Street,43.65609081300005,-79.38492999999994,Fahrenheit Coffee,4fff1f96e4b042ae8acddca5,43.65238358726612,-79.37271903848271,Coffee Shop
2129,Central Bay Street,43.65609081300005,-79.38492999999994,Assembly Chef's Hall,5a32970da42362290203a9d6,43.650578865093934,-79.3834119303614,Food Court
2130,Central Bay Street,43.65609081300005,-79.38492999999994,Leña,57d0a3fb498e0fb29e892eed,43.651722,-79.379205,Latin American Restaurant
2132,Central Bay Street,43.65609081300005,-79.38492999999994,The Rex Hotel Jazz & Blues Bar,4b68aed1f964a520de862be3,43.65050475544005,-79.38857723389897,Jazz Club
2133,Central Bay Street,43.65609081300005,-79.38492999999994,Mystic Muffin,4b72f550f964a5202e922de3,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
2134,Central Bay Street,43.65609081300005,-79.38492999999994,Golden Diner,4c3069603896e21eb882e590,43.66234167901005,-79.37743376144903,Diner
2135,Central Bay Street,43.65609081300005,-79.38492999999994,Bosk at Shangri-La,50468014e4b01c18bb731df8,43.649022736761516,-79.38582635521233,Asian Restaurant
2136,Central Bay Street,43.65609081300005,-79.38492999999994,Coffee Public,568bcf61498e3aaff5e351f8,43.66076299149323,-79.38618409033066,Coffee Shop
2137,Central Bay Street,43.65609081300005,-79.38492999999994,Dark Horse Espresso Bar,4f53aff7e4b07de37cecddf3,43.64829161679981,-79.39039040155937,Coffee Shop
2138,Central Bay Street,43.65609081300005,-79.38492999999994,FUEL+,50c20a89e4b02803a189384b,43.66439936324463,-79.38042718414235,Breakfast Spot
2139,Central Bay Street,43.65609081300005,-79.38492999999994,Bannock,4dfe1cf0a809d61e2fc568ce,43.652101173138405,-79.38117828399939,Breakfast Spot
2140,Central Bay Street,43.65609081300005,-79.38492999999994,Sam James Coffee Bar (SJCB),4fccaa8fe4b05a98df3d9417,43.64788137014028,-79.38433152836829,Café
2141,Central Bay Street,43.65609081300005,-79.38492999999994,Brick Street Bakery,4dcbf219d22d7ffe9d39197e,43.6488151631615,-79.38060468610949,Bakery
2142,Central Bay Street,43.65609081300005,-79.38492999999994,Black Bear Espresso,57bee570498e009b84719d5e,43.66143582514135,-79.3814931962942,Coffee Shop
2143,Central Bay Street,43.65609081300005,-79.38492999999994,iQ Food Co. (First Canadian Place),56df0683498e7d0423e91b5b,43.64835708519922,-79.38219241858727,Salad Place
2144,Central Bay Street,43.65609081300005,-79.38492999999994,Sweet Lulu,4ba90db8f964a5203f073ae3,43.65055650489936,-79.38117543224395,Asian Restaurant
2145,Central Bay Street,43.65609081300005,-79.38492999999994,The George Street Diner,4ae5f583f964a52084a321e3,43.65297,-79.371467,Breakfast Spot
2146,Central Bay Street,43.65609081300005,-79.38492999999994,Dineen @CommerceCourt,592c5bfb31fd147e47255fb3,43.648250543365556,-79.38012728220869,Coffee Shop
2147,Central Bay Street,43.65609081300005,-79.38492999999994,Panera Bread,4f169db2e4b09e58a61d4d48,43.65710745327419,-79.38157439231873,Bakery
2148,Central Bay Street,43.65609081300005,-79.38492999999994,HotBlack Coffee,59f784dd28122f14f9d5d63d,43.65036434800487,-79.38866907575726,Coffee Shop
2149,Central Bay Street,43.65609081300005,-79.38492999999994,Sunset Grill,4e186b29183880768f406e17,43.65166162378037,-79.3790751303271,Breakfast Spot
2150,Central Bay Street,43.65609081300005,-79.38492999999994,Café Plenty,53c524bd498efaeebf73b291,43.6491179354577,-79.37831288380438,Café
2151,Central Bay Street,43.65609081300005,-79.38492999999994,Butter Baker,59c9960b2955137afedd6957,43.65566927096165,-79.3842978108375,Bakery
2152,Central Bay Street,43.65609081300005,-79.38492999999994,Carafted Bean,59e2064fdff815657b758cda,43.6543408802583,-79.39135490977962,Coffee Shop
2154,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Pilot Coffee Roasters,59cd51c71b0ea516e9e7b3aa,43.648835391245896,-79.3809358125033,Coffee Shop
2155,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Rosalinda,5aff06ca6e4650002cc6286b,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
2156,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Maman,559a8f5a498e31f945041245,43.64830873804684,-79.38225333898805,Café
2157,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Dineen Coffee,514627d1e4b0dba1b85e9ba8,43.650497,-79.378765,Café
2158,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Soho House Toronto,50322b6ae4b09116a296568c,43.64873430659662,-79.38654117564838,Speakeasy
2159,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Cafe Landwer,5b6c842bc36588002c80a934,43.64875349932059,-79.3853673607289,Café
2160,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,M Square Coffee Co,54132b3b498ee9ca9332e189,43.65121797253777,-79.38355459932247,Coffee Shop
2161,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Brick Street Bakery,4dcbf219d22d7ffe9d39197e,43.6488151631615,-79.38060468610949,Bakery
2162,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Sam James Coffee Bar (SJCB),4fccaa8fe4b05a98df3d9417,43.64788137014028,-79.38433152836829,Café
2164,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,iQ Food Co. (First Canadian Place),56df0683498e7d0423e91b5b,43.64835708519922,-79.38219241858727,Salad Place
2165,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Dineen @CommerceCourt,592c5bfb31fd147e47255fb3,43.648250543365556,-79.38012728220869,Coffee Shop
2166,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Boxcar Social Temperance,5894c1f9266c1121f0a757d1,43.65055725249405,-79.38195634640063,Bar
2167,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Eggspectation Bell Trinity Square,537773d1498e74a75bb75c1e,43.65314383888587,-79.38198016678167,Breakfast Spot
2168,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Bosk at Shangri-La,50468014e4b01c18bb731df8,43.649022736761516,-79.38582635521233,Asian Restaurant
2169,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Pumpernickel's Deli,4b114234f964a520637923e3,43.64883150054619,-79.38197006345457,Deli / Bodega
2170,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Assembly Chef's Hall,5a32970da42362290203a9d6,43.650578865093934,-79.3834119303614,Food Court
2171,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,DAVIDsTEA,4e67c316483bef6eb8171e49,43.646657736285796,-79.37764102856944,Tea Room
2172,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Pilot Coffee Roasters,563d2f2dcd10bcf27ae37c3b,43.64501814464698,-79.3804150931199,Coffee Shop
2173,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Café Plenty,53c524bd498efaeebf73b291,43.6491179354577,-79.37831288380438,Café
2174,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Olly Fresco's,51ae5eaa498e5c629f21f431,43.646912231909276,-79.37959661696463,Deli / Bodega
2175,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,TOCA,4d5effa95b276dcbc3b201c6,43.64543117726125,-79.38705858895491,Italian Restaurant
2176,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Sweet Lulu,4ba90db8f964a5203f073ae3,43.65055650489936,-79.38117543224395,Asian Restaurant
2177,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Leña,57d0a3fb498e0fb29e892eed,43.651722,-79.379205,Latin American Restaurant
2178,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Movenpick Cafe,55314880498eca93a62e17ec,43.647686808930885,-79.3772953884033,Café
2179,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,iQ Food Co,5346c98a498ed612110d0f60,43.642851,-79.382081,Salad Place
2180,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Dark Horse Espresso Bar,4f53aff7e4b07de37cecddf3,43.64829161679981,-79.39039040155937,Coffee Shop
2181,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Fahrenheit Coffee,4fff1f96e4b042ae8acddca5,43.65238358726612,-79.37271903848271,Coffee Shop
2182,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Balzac's Coffee,557f05ca498ec78ac7b29315,43.644372584148364,-79.38306470027423,Coffee Shop
2183,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Mystic Muffin,4b72f550f964a5202e922de3,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
2184,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,The Rex Hotel Jazz & Blues Bar,4b68aed1f964a520de862be3,43.65050475544005,-79.38857723389897,Jazz Club
2185,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Hilton Toronto Executive Lounge,4c3a8e78be4620a1c6180b13,43.650363125865155,-79.38580184119992,Breakfast Spot
2186,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Bannock,4dfe1cf0a809d61e2fc568ce,43.652101173138405,-79.38117828399939,Breakfast Spot
2187,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Sud Forno,5979225fa87921424da2e994,43.65093965733832,-79.37904545824371,Bakery
2188,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Sunset Grill,4e186b29183880768f406e17,43.65166162378037,-79.3790751303271,Breakfast Spot
2190,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Amano Pasta,5a23467c47f8762eb7bdfc90,43.64491852117436,-79.38235777637108,Italian Restaurant
2191,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Victoria's Restaurant,4ad4c05cf964a52006f620e3,43.64929834396347,-79.37643067251867,Restaurant
2192,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Michael's on Simcoe,5057b3d1e4b0e54029a4acc8,43.64826881661747,-79.38632821234134,Steakhouse
2193,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Karine's,4c90c810ae96a093599f9d46,43.653698928318526,-79.39074313568692,Breakfast Spot
2194,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Marché Mövenpick,4baa4b39f964a520ec5b3ae3,43.6472616,-79.3785998,Restaurant
2197,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,The Poet Cafe,587d61b42868046f4347acc5,43.65063683072023,-79.37127573699792,Café
2198,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Hailed Coffee,5a81ae339deb7d369fa7f146,43.65883296982352,-79.38368351986598,Coffee Shop
2199,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,HotBlack Coffee,59f784dd28122f14f9d5d63d,43.65036434800487,-79.38866907575726,Coffee Shop
2200,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,SOCO Kitchen+Bar,545bef71498eddc2599b086a,43.64280448399251,-79.38392149415381,Bistro
2201,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Stonemill Bread,4c6eb1c9c524370414ae2beb,43.648668221542096,-79.37160962302049,Bakery
2202,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,The Library Specialty Coffee,5a6b737b35f98359eed11974,43.65441282740799,-79.39090161351724,Coffee Shop
2203,"Adelaide, King, Richmond",43.64970000000005,-79.38258157399997,Portico,4c1417c182a3c9b676b9fcf8,43.651855687900124,-79.37805540906518,Restaurant
2204,"Harbourfront East, Toronto Islands, Union Station",43.630210000000034,-79.36243320899996,Mos Mos,5a53c6b0b0405614996330c6,43.64163954520267,-79.3775517786762,Coffee Shop
2205,"Harbourfront East, Toronto Islands, Union Station",43.630210000000034,-79.36243320899996,Boxcar Social,57768fb1498ec8fca5cc0594,43.63831906511549,-79.38246311921247,Café
2207,"Harbourfront East, Toronto Islands, Union Station",43.630210000000034,-79.36243320899996,Harbour 60 Toronto,4ad7b757f964a520ff0d21e3,43.64222021431867,-79.37794459004243,Steakhouse
2208,"Harbourfront East, Toronto Islands, Union Station",43.630210000000034,-79.36243320899996,The Chartroom Bar & Lounge,4fd71d33e4b0b5e7100bfde6,43.640485908474695,-79.37604353917551,Hotel Bar
2209,"Harbourfront East, Toronto Islands, Union Station",43.630210000000034,-79.36243320899996,Kupfert & Kim,5481b06c498ee191fa045a00,43.64117858582677,-79.37814448224783,Vegetarian / Vegan Restaurant
2210,"Harbourfront East, Toronto Islands, Union Station",43.630210000000034,-79.36243320899996,Aroma Espresso Bar,55a40a8e498e0819937a8534,43.64074017304165,-79.37847790115718,Coffee Shop
2212,"Harbourfront East, Toronto Islands, Union Station",43.630210000000034,-79.36243320899996,Lavazza Espression,51cf6105498e99bf4fc45d1b,43.63953746292591,-79.38176322686563,Coffee Shop
2213,"Harbourfront East, Toronto Islands, Union Station",43.630210000000034,-79.36243320899996,Cherry Street Bar-B-Que,5776b4b3498eb9700db1b69a,43.64564414776172,-79.3523796954867,BBQ Joint
2214,"Harbourfront East, Toronto Islands, Union Station",43.630210000000034,-79.36243320899996,World Café at Harbourfront Centre,4e62a4a08877954de84c94c4,43.63834730048568,-79.383045755058,Café
2220,"Harbourfront East, Toronto Islands, Union Station",43.630210000000034,-79.36243320899996,Piazza Manna,4b6c9b5ff964a52027462ce3,43.641460067165184,-79.37771914472566,Italian Restaurant
2222,"Harbourfront East, Toronto Islands, Union Station",43.630210000000034,-79.36243320899996,Miller Tavern,4f20cb7400399a5b0dc28d48,43.64239153286039,-79.37751186704443,Steakhouse
2230,"Harbourfront East, Toronto Islands, Union Station",43.630210000000034,-79.36243320899996,Cocoberry Cafe,4ba60c42f964a5201a3039e3,43.64071911609628,-79.3789023221464,Café
2231,"Harbourfront East, Toronto Islands, Union Station",43.630210000000034,-79.36243320899996,La Prep,4c239246c11dc9b616072424,43.64399619825387,-79.36689113220822,Café
2232,"Harbourfront East, Toronto Islands, Union Station",43.630210000000034,-79.36243320899996,Upper Deck Bar in Toronto Island,4c66f55719f3c9b66879a1ff,43.62432307367657,-79.38170332157978,Burger Joint
2233,"Harbourfront East, Toronto Islands, Union Station",43.630210000000034,-79.36243320899996,Top Deck Bar,4c56e9b76418a5931d197e0e,43.62361839456398,-79.3813246918282,Burger Joint
2234,"Harbourfront East, Toronto Islands, Union Station",43.630210000000034,-79.36243320899996,Pumpernickel's Deli,4ae9d96df964a52001b721e3,43.638162,-79.380339,Food Court
2235,"Harbourfront East, Toronto Islands, Union Station",43.630210000000034,-79.36243320899996,Cafe Supreme,4bd59477637ba5932395f670,43.639959,-79.380603,Café
2236,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Pilot Coffee Roasters,59cd51c71b0ea516e9e7b3aa,43.648835391245896,-79.3809358125033,Coffee Shop
2237,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Pilot Coffee Roasters,563d2f2dcd10bcf27ae37c3b,43.64501814464698,-79.3804150931199,Coffee Shop
2238,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Maman,559a8f5a498e31f945041245,43.64830873804684,-79.38225333898805,Café
2240,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,DAVIDsTEA,4e67c316483bef6eb8171e49,43.646657736285796,-79.37764102856944,Tea Room
2241,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Olly Fresco's,51ae5eaa498e5c629f21f431,43.646912231909276,-79.37959661696463,Deli / Bodega
2242,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Dineen @CommerceCourt,592c5bfb31fd147e47255fb3,43.648250543365556,-79.38012728220869,Coffee Shop
2243,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Dineen Coffee,514627d1e4b0dba1b85e9ba8,43.650497,-79.378765,Café
2244,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Soho House Toronto,50322b6ae4b09116a296568c,43.64873430659662,-79.38654117564838,Speakeasy
2245,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Brick Street Bakery,4dcbf219d22d7ffe9d39197e,43.6488151631615,-79.38060468610949,Bakery
2246,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Sam James Coffee Bar (SJCB),4fccaa8fe4b05a98df3d9417,43.64788137014028,-79.38433152836829,Café
2247,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,iQ Food Co,5346c98a498ed612110d0f60,43.642851,-79.382081,Salad Place
2248,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,iQ Food Co. (First Canadian Place),56df0683498e7d0423e91b5b,43.64835708519922,-79.38219241858727,Salad Place
2249,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Rosalinda,5aff06ca6e4650002cc6286b,43.650252483069295,-79.38515575620075,Vegetarian / Vegan Restaurant
2250,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Cafe Landwer,5b6c842bc36588002c80a934,43.64875349932059,-79.3853673607289,Café
2251,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Balzac's Coffee,557f05ca498ec78ac7b29315,43.644372584148364,-79.38306470027423,Coffee Shop
2252,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,TOCA,4d5effa95b276dcbc3b201c6,43.64543117726125,-79.38705858895491,Italian Restaurant
2253,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Movenpick Cafe,55314880498eca93a62e17ec,43.647686808930885,-79.3772953884033,Café
2254,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Pumpernickel's Deli,4b114234f964a520637923e3,43.64883150054619,-79.38197006345457,Deli / Bodega
2256,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Café Plenty,53c524bd498efaeebf73b291,43.6491179354577,-79.37831288380438,Café
2257,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Amano Pasta,5a23467c47f8762eb7bdfc90,43.64491852117436,-79.38235777637108,Italian Restaurant
2258,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Bosk at Shangri-La,50468014e4b01c18bb731df8,43.649022736761516,-79.38582635521233,Asian Restaurant
2259,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Boxcar Social Temperance,5894c1f9266c1121f0a757d1,43.65055725249405,-79.38195634640063,Bar
2260,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,M Square Coffee Co,54132b3b498ee9ca9332e189,43.65121797253777,-79.38355459932247,Coffee Shop
2261,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,SOCO Kitchen+Bar,545bef71498eddc2599b086a,43.64280448399251,-79.38392149415381,Bistro
2262,"Design Exchange, Toronto Dominion Centre",43.64710000000008,-79.38153109899997,Marché Mövenpick,4baa4b39f964a520ec5b3ae3,43.6472616,-79.3785998,Restaurant
